LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,켈리_금액(원),추천수량,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR
409,452190,한빛레이저,KOSDAQ,조선·기계·설비,6980,1664.92,1669.7,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,61.0,61.0,91.8,17.0,87.2,0.0,13.9,65.3,74.8,6.5,0.3,37.4,,0,5080.0,4315.0,7780.0,8930.0,,2.0,4.94,6198,10.68,특이사항 없음,0,4.5,77.1,44.31,STRUCT 강점,AI 보조,RSI 과열,과열 (RSI/수익률),NORMAL,60.6,특수 목적용 기계 제조업,166492295730.0,97.0,92.21,0,0,11.68,32.2,64.43,63.85,49.79,42.16,52.98,16.84,-17.14,0.0,0.0,1,12.0,1,0,6.7,0.79,10380.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.06,6.0,3.5,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,split,50.0,1,1,4921.5,12.61,0.1041,False,O,▲,6559,▲,O,X,0,0,0,3.68,250,0,1,1,1,0.0,특수 목적용 기계 제조업,12.425342465753424,6.825068493150685,6.0,87.2,OK,11.67641566659377,11.67641566659377,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,61.0,61.0,61.0,32.95,32.95,FRESH,0.41,,True,MATURE,137420.0,0.0,,,,,,True,11.5,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
410,064400,LG씨엔에스,KOSPI,IT/전기전자,68200,356.72,66076.2,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,60.6,60.6,99.4,43.2,17.8,0.0,43.0,53.5,81.6,0.0,1.84,0.0,RR1.8 + 진입적정,0,68200.0,62700.0,78300.0,87500.0,,0.75,1.06,68758,-1.51,특이사항 없음,0,9.03,77.5,10.4,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),NORMAL,60.6,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",35672165350.0,78.5,25.0,0,0,1.79,3.81,11.07,9.12,0.29,7.57,-1.75,-32.66,-51.73,0.367,0.367,0,7.2,1,0,1.61,0.98,,SWING_60D,60,RR_LEGACY,35,,0,v1_sl_first_gap_at_open,8.06,4.0,1.8,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,60000.0,-0.81,-0.0113,False,O,▲,67473,▲,O,X,0,0,0,-1.19,250,0,1,1,1,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",8.927999999999999,18.005499999999998,3.0,17.8,OK,60.71247991922405,60.71247991922405,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,60.6,60.6,60.6,32.95,32.95,FRESH,0.406,,True,MATURE,137420.0,0.0,,,,,,True,14.8,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
411,016360,삼성증권,KOSPI,서비스 기타,109400,325.14,97694.2,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,60.4,60.4,91.2,36.2,47.0,0.0,14.3,58.1,55.0,31.2,0.47,0.0,진입적정,0,109400.0,100500.0,113600.0,117000.0,,-1.98,0.9,98920,40.14,특이사항 없음,0,12.16,78.2,6.88,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),NORMAL,60.6,금융 지원 서비스업,32514292150.0,56.1,28.42,0,0,-0.91,-1.53,4.79,11.86,30.55,39.19,0.99,-2.4,-20.11,0.099,0.099,1,7.2,1,0,1.29,0.81,123200.0,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,v1_sl_first_gap_at_open,8.14,4.0,0.5,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,99090.0,10.59,-0.1941,False,O,▲,113466,▲,X,X,0,0,0,-0.09,250,0,1,1,1,0.0,금융 지원 서비스업,4.087777777777777,-1.1692592592592592,11.0,47.0,OK,42.487184292025056,42.487184292025056,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,60.4,60.4,60.4,32.95,32.95,FRESH,0.404,,True,MATURE,137420.0,0.0,,,,,,True,3.8,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
412,443670,에스피소프트,KOSDAQ,기타,6260,65.07,1548.8,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,60.2,60.2,83.2,30.5,73.8,0.0,14.9,62.5,52.7,34.1,0.55,20.8,,0,5180.0,4400.0,7290.0,8200.0,,1.37,0.85,5944,7.05,특이사항 없음,0,16.46,78.4,26.91,STRUCT 강점,AI 보조,RSI 과열,과열 (RSI/수익률),NORMAL,60.6,상품 중개업,6506911615.0,95.1,64.19,0,0,-0.63,27.76,33.19,33.76,20.62,4.86,22.89,-12.33,-54.44,0.233,0.233,1,12.0,1,0,1.43,0.69,9360.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.06,6.0,2.7,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,5125.5,5.31,0.3111,False,O,▲,6121,▲,O,X,0,0,0,2.38,250,0,1,1,1,0.0,상품 중개업,5.056916666666667,2.3140833333333335,10.0,73.8,OK,38.49427649740737,38.49427649740737,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,60.2,60.2,60.2,32.95,32.95,FRESH,0.402,,True,MATURE,137420.0,0.0,,,,,,True,16.5,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
413,078150,HB테크놀러지,KOSDAQ,조선·기계·설비,2640,67.63,2447.7,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,60.2,60.2,92.6,44.3,27.1,0.0,13.7,54.7,65.5,18.1,0.62,0.0,진입적정,0,2640.0,2300.0,2850.0,3240.0,,1.02,0.72,2272,21.98,특이사항 없음,0,11.06,78.1,13.06,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),NORMAL,60.6,특수 목적용 기계 제조업,6762517955.0,79.7,37.73,0,0,-0.56,7.76,14.29,10.23,30.37,27.23,-0.64,-2.58,-32.07,0.035,0.035,1,12.0,1,0,1.54,0.76,3565.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,v1_sl_first_gap_at_open,12.88,6.0,0.6,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,2106.0,16.17,-0.0296,False,O,▲,2688,▲,X,X,0,0,0,-0.75,250,0,1,1,1,0.0,특수 목적용 기계 제조업,12.425342465753424,6.825068493150685,6.0,27.1,OK,41.09859986218156,41.09859986218156,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,60.2,60.2,60.2,32.95,32.95,FRESH,0.402,,True,MATURE,137420.0,0.0,,,,,,True,8.0,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
414,158430,아톤,KOSDAQ,IT/전기전자,9180,121.16,2247.5,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,60.1,60.1,74.9,31.0,88.9,0.0,15.0,64.9,57.9,27.6,0.75,24.4,,0,7380.0,6270.0,11370.0,12940.0,,-1.05,0.27,8635,17.95,특이사항 없음,0,6.39,78.5,30.55,AI 강점,STRUCT 보조,RSI 과열,과열 (RSI/수익률),NORMAL,60.6,소프트웨어 개발 및 공급업,12116441400.0,84.6,83.56,0,0,-1.82,4.08,50.74,37.01,50.0,29.11,26.14,17.05,-30.19,0.02,0.02,1,12.0,1,0,0.85,0.62,14940.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.04,6.0,3.6,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,7717.0,6.31,0.1639,False,O,▲,9349,▲,X,X,0,0,0,-2.67,250,0,1,1,1,0.0,소프트웨어 개발 및 공급업,8.927999999999999,18.005499999999998,3.0,88.9,OK,25.0,25.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,60.1,60.1,60.1,32.95,32.95,FRESH,0.401,,True,MATURE,137420.0,0.0,,,,,,True,23.9,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
415,033230,인성정보,KOSDAQ,IT/전기전자,1987,176.28,1003.7,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,59.4,59.4,94.3,13.5,81.6,0.0,43.8,63.1,80.8,0.0,1.74,0.0,RR1.7 + 진입적정,0,1987.0,1733.0,2430.0,2490.0,,1.0,3.09,1914,-2.27,특이사항 없음,0,3.59,75.1,13.06,STRUCT 강점,AI 보조,RSI 과열,과열 (RSI/수익률),NORMAL,60.6,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",17627695438.0,77.5,41.22,0,0,-1.63,8.58,20.64,20.72,18.27,4.58,9.85,-14.68,-54.72,0.362,0.362,0,12.0,1,0,2.13,0.49,2720.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,12.78,6.0,1.7,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,1772.3,3.79,0.041,False,O,▲,2054,▲,X,X,0,0,0,-0.25,250,0,1,1,1,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",8.927999999999999,18.005499999999998,3.0,81.6,OK,33.83947254377634,33.83947254377634,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,59.4,59.4,59.4,32.95,32.95,FRESH,0.394,,True,MATURE,137420.0,0.0,,,,,,True,22.3,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
416,209640,와이제이링크,KOSDAQ,조선·기계·설비,6050,1504.88,1720.8,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,59.2,59.2,79.1,27.1,83.7,0.0,14.6,63.3,56.6,29.2,0.42,23.5,,0,4900.0,4160.0,6840.0,7840.0,,0.84,4.74,5259,-1.43,특이사항 없음,0,3.32,74.7,29.68,AI 강점,STRUCT 보조,RSI 과열,과열 (RSI/수익률),NORMAL,60.6,특수 목적용 기계 제조업,150488409225.0,92.1,59.69,0,0,5.58,35.8,42.02,22.35,34.44,88.77,11.48,1.49,29.47,0.156,0.156,0,12.0,1,0,1.05,0.73,9090.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.1,6.0,2.6,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,4921.0,15.04,0.7445,False,O,▲,5513,▲,O,X,0,0,0,1.75,250,0,1,1,1,0.0,특수 목적용 기계 제조업,12.425342465753424,6.825068493150685,6.0,83.7,OK,21.0,21.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,59.2,59.2,59.2,32.95,32.95,FRESH,0.392,,True,MATURE,137420.0,0.0,,,,,,True,13.1,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
417,033780,KT&G,KOSPI,기타,171000,593.69,196097.1,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,59.0,59.0,93.2,50.5,7.8,0.0,12.6,50.5,85.4,0.0,0.52,0.0,진입적정,0,171000.0,160900.0,176300.0,192400.0,,-0.57,1.27,160850,18.76,특이사항 없음,0,3.68,82.0,4.89,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),NORMAL,60.6,담배 제조업,59368981700.0,85.6,16.26,0,0,-1.16,0.35,7.89,9.69,18.75,25.92,-1.18,-14.2,-33.38,0.107,0.107,1,6.0,1,1,0.87,0.82,206500.0,BB_UPPER,75,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,5.91,4.0,0.5,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,1,1,160260.0,6.31,-0.0611,False,O,▲,173930,▲,X,X,0,0,0,-0.87,250,0,1,1,1,0.0,담배 제조업,5.056916666666667,2.3140833333333335,10.0,7.8,OK,55.5677774510626,55.5677774510626,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,59.0,59.0,59.0,32.95,32.95,FRESH,0.39,,True,MATURE,137420.0,0.0,,,,,,True,3.1,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
418,170920,엘티씨,KOSDAQ,화학·소재,41500,304.4,4384.1,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,59.0,59.0,43.8,88.2,31.0,0.0,15.6,54.3,57.2,28.5,0.1,24.8,,0,33250.0,28200.0,42800.0,43750.0,,2.31,3.16,28274,88.37,특이사항 없음,0,0.0,75.8,31.13,TIMING 강점,,RSI 과열,과열 (RSI/수익률),NORMAL,60.6,기초 화학물질 제조업,30439937650.0,79.3,43.81,0,0,14.48,33.66,43.1,20.64,72.92,104.94,9.77,39.97,45.64,0.0,0.0,1,12.0,0,0,1.2,0.92,49300.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.19,6.0,1.9,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,split,50.0,1,1,29040.0,46.77,0.5139,False,O,▲,34296,▲,O,X,0,0,0,-1.79,250,0,1,1,1,0.0,기초 화학물질 제조업,12.122641509433961,11.14566037735849,5.0,31.0,OK,79.34970233146322,79.34970233146322,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,59.0,59.0,59.0,32.95,32.95,FRESH,0.39,,True,MATURE,137420.0,0.0,,,,,,True,3.1,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
419,078130,국일제지,KOSDAQ,기타,448,543.16,5050.8,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,58.9,58.9,27.2,78.3,83.5,0.0,55.2,63.0,56.3,29.6,1.06,24.1,RR1.1,0,361.0,307.0,597.0,689.0,,1.56,7.36,417,3.74,특이사항 없음,0,-0.98,73.1,30.21,AI 강점,TIMING 보조,RSI 과열,과열 (RSI/수익률),NORMAL,60.6,기타 종이 및 판지 제품 제조업,54316329289.0,94.0,54.12,0,0,-4.68,32.94,44.52,42.22,34.13,7.18,31.35,1.18,-52.12,0.0,0.0,1,12.0,0,0,1.19,0.49,805.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,14.96,5.0,4.4,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,358.1,7.32,0.4179,False,O,▲,401,▲,O,X,0,0,0,3.4,185,0,1,0,0,0.0,기타 종이 및 판지 제품 제조업,5.056916666666667,2.3140833333333335,10.0,83.5,OK,52.5,52.5,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,58.9,58.9,58.9,32.95,32.95,FRESH,0.389,,True,MATURE,137420.0,0.0,,,,,,True,33.3,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
420,001530,DI동일,KOSPI,기타,30500,232.13,6318.3,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,58.5,58.5,90.2,23.8,64.7,0.0,13.5,59.6,66.4,17.0,0.24,27.1,,0,24000.0,20500.0,32900.0,36650.0,,2.44,6.95,23335,55.48,특이사항 없음,0,7.02,82.7,33.42,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),NORMAL,60.6,상품 중개업,23212533350.0,85.8,41.62,0,0,16.63,34.66,38.64,42.86,52.65,62.16,31.99,19.7,2.86,0.0,0.0,1,12.0,1,0,1.84,0.81,41350.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,14.58,5.0,2.5,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,1,1,22215.0,30.7,0.3667,False,O,▲,25177,▲,O,X,0,0,0,4.02,250,0,1,1,1,0.0,상품 중개업,5.056916666666667,2.3140833333333335,10.0,64.7,OK,25.0,25.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,58.5,58.5,58.5,32.95,32.95,FRESH,0.385,,True,MATURE,137420.0,0.0,,,,,,True,7.9,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
421,482630,삼양엔씨켐,KOSDAQ,화학·소재,20300,81.58,4443.3,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,58.4,58.4,90.8,47.1,16.1,0.0,12.8,51.3,74.7,6.6,0.26,11.5,,0,18210.0,15800.0,21450.0,25000.0,,0.43,1.47,17860,20.08,특이사항 없음,0,6.66,80.1,17.05,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),NORMAL,60.6,기타 화학제품 제조업,8157587005.0,71.3,44.58,0,0,3.52,3.73,21.85,14.69,52.63,91.96,3.82,19.68,32.66,0.02,0.02,1,12.0,1,0,1.63,0.83,28350.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,13.23,6.0,1.3,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,1,1,16480.0,13.66,-0.0554,False,O,▲,20444,▲,X,X,0,0,0,0.0,250,0,1,1,1,0.0,기타 화학제품 제조업,12.122641509433961,11.14566037735849,5.0,16.1,OK,43.14300226946463,43.14300226946463,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,58.4,58.4,58.4,32.95,32.95,FRESH,0.384,,True,MATURE,137420.0,0.0,,,,,,True,5.7,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
422,014940,오리엔탈정공,KOSDAQ,조선·기계·설비,8600,90.66,3919.3,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,57.8,57.8,46.3,66.4,63.7,0.0,17.0,58.8,20.1,74.9,0.1,18.8,,0,7240.0,6330.0,8820.0,12350.0,,-2.22,2.77,7832,3.53,특이사항 없음,0,7.06,83.7,24.7,저점추세 양호,,RSI 과열,과열 (RSI/수익률),NORMAL,60.6,일반 목적용 기계 제조업,9065949830.0,78.5,40.67,0,0,0.82,25.36,26.66,24.64,6.57,-27.55,13.77,-26.38,-86.85,0.312,0.221,1,10.8,1,0,0.6,0.92,,SWING_20D,80,SWING_120D,45,,0,v1_sl_first_gap_at_open,12.57,6.0,1.7,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,1,1,7200.0,9.8,0.5434,False,O,▲,7757,▲,O,X,0,0,0,-1.64,250,0,1,-1,1,0.0,일반 목적용 기계 제조업,12.425342465753424,6.825068493150685,6.0,63.7,OK,69.6792531808525,69.6792531808525,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,57.8,57.8,57.8,32.95,32.95,FRESH,0.378,,True,MATURE,137420.0,0.0,,,,,,True,2.6,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
423,257720,실리콘투,KOSDAQ,기타,48600,249.67,29729.5,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,57.7,57.7,90.7,46.5,14.0,0.0,12.5,50.4,76.7,4.1,0.51,0.0,진입적정,0,48600.0,43550.0,51200.0,57200.0,,0.91,0.72,44165,10.52,특이사항 없음,0,15.4,82.3,14.15,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),NORMAL,60.6,상품 종합 도매업,24967141275.0,88.2,40.26,0,0,-0.21,3.85,17.82,26.73,0.0,10.83,15.86,-32.95,-48.47,0.037,0.037,1,10.0,1,0,1.26,0.94,,BB_UPPER,75,ATR_3.5x,45,,0,v1_sl_first_gap_at_open,10.39,5.0,0.5,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,1,1,41645.0,10.04,-0.1409,False,O,▲,49277,▲,X,X,0,0,0,-0.41,250,0,1,1,1,0.0,상품 종합 도매업,5.056916666666667,2.3140833333333335,10.0,14.0,OK,43.22001424083583,43.22001424083583,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,57.7,57.7,57.7,32.95,32.95,FRESH,0.377,,True,MATURE,137420.0,0.0,,,,,,True,5.3,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
424,298020,효성티앤씨,KOSPI,화학·소재,531000,168.49,22980.0,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,56.8,56.8,85.2,42.4,28.9,0.0,13.4,52.2,56.3,29.6,0.1,13.8,,0,466500.0,402500.0,544000.0,564000.0,,-0.1,0.7,403031,37.93,특이사항 없음,0,13.22,84.9,19.55,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),NORMAL,60.6,화학섬유 제조업,16848582000.0,90.1,53.51,0,0,0.76,6.2,29.83,37.92,36.68,137.58,27.05,3.73,78.28,0.008,0.008,1,11.8,1,0,1.26,0.93,577000.0,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,v1_sl_first_gap_at_open,13.72,5.0,1.2,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,1,1,434250.0,31.75,-0.1031,False,O,▲,537220,▲,X,X,0,0,0,0.57,250,0,1,1,1,0.0,화학섬유 제조업,12.122641509433961,11.14566037735849,5.0,28.9,OK,38.49173368174338,38.49173368174338,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,56.8,56.8,56.8,32.95,32.95,FRESH,0.368,,True,MATURE,137420.0,0.0,,,,,,True,2.4,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
425,017960,한국카본,KOSPI,기타,52200,221.78,27289.4,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,56.6,56.6,90.8,26.3,48.7,0.0,12.9,55.3,64.5,19.4,0.52,0.0,진입적정,0,52200.0,45650.0,55600.0,64000.0,,0.87,0.64,42456,46.32,특이사항 없음,0,14.25,75.7,13.59,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),NORMAL,60.6,"구조용 금속제품, 탱크 및 증기발생기 제조업",22178002100.0,70.3,41.81,0,0,2.55,2.15,18.64,24.73,49.78,34.54,13.86,16.83,-24.76,0.0,0.0,1,12.0,1,0,1.21,0.95,66100.0,BB_UPPER,75,ATR_3.5x,45,FIBO_1.618,25,v1_sl_first_gap_at_open,12.55,5.0,0.5,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,42210.0,22.95,-0.1384,False,O,▲,53126,▲,X,X,0,0,0,0.2,250,0,1,1,1,0.0,"구조용 금속제품, 탱크 및 증기발생기 제조업",5.056916666666667,2.3140833333333335,10.0,48.7,OK,27.26664394473723,27.26664394473723,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,56.6,56.6,56.6,32.95,32.95,FRESH,0.366,,True,MATURE,137420.0,0.0,,,,,,True,6.5,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
