LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON
491,059090,미코,KOSDAQ,반도체,24850,219.69,8304.1,0.0,0.0,WAIT,WAIT,3,False,0,True,81.1,81.1,90.6,70.5,83.1,0.0,22.7,81.4,20.1,74.9,0.65,16.9,3축고점,0,21250.0,18070.0,29250.0,30350.0,,0.09,0.74,19289,88.93,특이사항 없음,0,47.55,68.3,22.73,STRUCT 강점,AI 보조,5일 급등,추세 관망,CAUTION,42.9,반도체 제조업,21969071175.0,83.3,81.31,0,0,-10.93,17.49,10.69,90.86,38.98,75.62,84.29,19.08,39.79,0.04,0.04,1,12.0,1,0,1.98,0.72,0,0,0,1,1,20005.0,28.82,0.3321,False,O,▲,24818,▲,O,X,-0.72,250,0,1,1,1,33850.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,14.96,5.0,2.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,반도체 제조업,7.560357142857143,50.980000000000004,2.0,83.1,OK,43.29023788561207,43.29023788561207,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,81.1,81.1,81.1,19.9,19.9,FRESH,0.539,,False,0.41,True,MATURE,5320.0,2.516,1.072,1.072,0.0,0.0,0.0,v22_calibrated,,,,,,True,17.7,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
492,032500,케이엠더블유,KOSDAQ,IT/전기전자,32650,335.1,13763.6,0.0,0.0,WAIT,WAIT,3,False,0,True,83.2,83.2,91.3,91.9,49.5,0.0,21.8,77.6,42.4,47.0,0.51,1.6,진입적정,0,32150.0,27700.0,35150.0,40600.0,🚀급등시동,1.61,1.49,27220,11.39,특이사항 없음,0,17.49,45.3,9.73,TIMING 강점,STRUCT 보조,,추세 관망,CAUTION,42.9,통신 및 방송 장비 제조업,33510364400.0,47.7,29.01,0,0,6.18,14.36,6.01,23.91,73.12,104.57,17.34,53.22,68.74,0.048,0.048,1,11.7,1,0,1.83,0.77,0,0,0,1,1,26560.0,19.95,0.2117,False,O,▲,30552,▲,O,X,0.98,250,0,1,1,1,47450.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,13.84,5.0,0.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,통신 및 방송 장비 제조업,7.0463265306122445,31.196632653061226,4.0,49.5,OK,62.79326405460493,62.79326405460493,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,83.2,83.2,83.2,19.9,19.9,FRESH,0.539,,False,0.427,True,MATURE,5320.0,0.674,1.141,0.674,0.0,0.0,0.0,v22_calibrated,,,,,,True,7.7,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
493,180640,한진칼,KOSPI,금융,113800,190.12,75975.5,0.0,0.0,WAIT,WAIT,3,False,0,True,22.1,22.1,18.4,29.9,14.1,0.0,21.6,20.8,15.8,80.2,1.11,1.5,밸런스우수 + RR1.1 + 진입적정,0,112100.0,106400.0,122000.0,175900.0,⚡눌림회복,-0.97,1.53,125715,-1.35,특이사항 없음,2,0.92,48.8,-0.46,,,,추세 관망,CAUTION,42.9,기타 금융업,19011819550.0,45.8,9.07,1,1,3.74,-0.78,-4.37,6.16,-4.05,12.01,-0.41,-23.95,-23.82,0.718,0.402,0,7.3,1,0,1.16,0.38,0,0,0,0,-1,122090.0,-9.48,-0.0971,True,X,▼,112578,▼,O,X,2.1,250,0,-1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.08,4.0,1.7,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,기타 금융업,4.604358974358974,27.428974358974358,7.0,14.1,OK,35.95383192733698,35.95383192733698,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,22.1,22.1,22.1,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,1.737,1.06,1.06,0.0,0.0,0.0,v22_calibrated,,,,,,True,7.2,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
494,129920,대성하이텍,KOSDAQ,조선·기계·설비,9400,145.97,1289.2,0.0,0.0,WAIT,WAIT,3,False,0,True,22.1,22.1,9.8,8.0,74.7,0.0,21.0,30.8,66.7,16.6,3.32,1.5,RR3.3 + 진입적정,0,9260.0,7870.0,14480.0,15350.0,,-1.29,2.63,9774,74.28,특이사항 없음,1,-15.49,38.8,-16.32,AI 강점,,저점 이탈,추세 관망,CAUTION,42.9,특수 목적용 기계 제조업,14596570665.0,42.7,37.87,0,0,6.94,-18.47,-19.59,-17.54,81.82,165.16,-24.11,61.92,129.33,0.343,0.035,1,12.0,0,0,1.39,0.18,0,0,0,0,-1,12499.0,-3.83,-0.3882,False,O,▲,10163,▼,X,X,1.25,250,0,1,1,1,18170.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.01,6.0,3.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,특수 목적용 기계 제조업,4.330375,35.424625,3.0,74.7,OK,0.0,0.0,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,22.1,22.1,22.1,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,3.755,1.06,1.06,0.0,0.0,0.0,v22_calibrated,,,,,,True,54.0,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
495,036170,에이치엠넥스,KOSDAQ,반도체,7980,170.64,4897.0,0.0,0.0,WAIT,WAIT,3,False,0,True,75.7,75.7,88.7,64.8,71.6,0.0,20.8,75.0,23.9,70.1,0.17,11.0,,0,7190.0,6100.0,8300.0,8910.0,🚀급등시동,1.69,0.55,4760,353.46,특이사항 없음,0,49.17,69.6,16.61,STRUCT 강점,AI 보조,,추세 관망,CAUTION,42.9,반도체 제조업,17064377580.0,84.5,60.17,0,0,0.25,12.39,1.27,104.88,405.38,874.36,98.31,385.48,838.53,0.007,0.007,1,12.0,1,0,1.32,0.92,0,0,0,1,1,5878.0,67.62,0.1683,False,O,▲,7504,▲,O,X,-0.75,250,0,1,1,1,9920.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.16,6.0,1.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,반도체 제조업,7.560357142857143,50.980000000000004,2.0,71.6,OK,36.973711017509785,36.973711017509785,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,75.7,75.7,75.7,19.9,19.9,FRESH,0.539,,False,0.367,True,MATURE,5320.0,1.018,0.895,0.895,0.0,0.0,0.0,v22_calibrated,,,,,,True,4.0,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
496,356680,엑스게이트,KOSDAQ,IT/전기전자,16670,665.28,4758.2,0.0,0.0,WAIT,WAIT,3,False,0,True,74.6,74.6,82.8,73.5,60.4,0.0,20.7,72.2,22.4,72.0,0.5,21.6,,0,13710.0,11650.0,19170.0,19860.0,🚀급등시동,2.09,0.77,14579,8.71,특이사항 없음,0,76.94,59.5,27.7,STRUCT 강점,TIMING 보조,5일 급등,추세 관망,CAUTION,42.9,소프트웨어 개발 및 공급업,66528310445.0,61.5,104.27,0,0,-9.75,22.57,12.94,138.14,113.72,97.51,131.57,93.82,61.68,0.035,0.035,1,12.0,1,0,1.53,0.79,0,0,0,1,1,12476.0,14.34,0.3801,False,O,▲,15379,▲,O,X,-6.88,250,0,1,1,1,21900.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.03,6.0,2.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,소프트웨어 개발 및 공급업,7.0463265306122445,31.196632653061226,4.0,60.4,OK,45.77802263342583,45.77802263342583,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,74.6,74.6,74.6,19.9,19.9,FRESH,0.539,,False,0.358,True,MATURE,5320.0,2.65,0.874,0.874,0.0,0.0,0.0,v22_calibrated,,,,,,True,15.0,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
497,389500,에스비비테크,KOSDAQ,조선·기계·설비,67900,250.84,4519.0,0.0,0.0,WAIT,WAIT,3,False,0,True,77.5,77.5,94.9,64.4,68.9,0.0,20.7,76.1,30.5,61.9,0.41,1.5,진입적정,0,66900.0,56800.0,72500.0,74300.0,🚀급등시동,-1.26,1.57,59882,64.18,특이사항 없음,0,24.12,62.8,9.05,STRUCT 강점,AI 보조,,추세 관망,CAUTION,42.9,일반 목적용 기계 제조업,25084205800.0,65.9,38.52,0,0,4.46,-2.86,8.12,45.09,-3.82,185.89,38.52,-23.72,150.06,0.149,0.126,1,12.0,1,0,1.47,0.81,0,0,0,1,1,54860.0,13.39,-0.3292,False,O,▲,68246,▼,X,X,1.54,250,0,1,1,1,85100.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.1,6.0,0.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,일반 목적용 기계 제조업,4.330375,35.424625,3.0,68.9,OK,44.46627183200148,44.46627183200148,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,77.5,77.5,77.5,19.9,19.9,FRESH,0.539,,False,0.381,True,MATURE,5320.0,0.554,0.954,0.554,0.0,0.0,0.0,v22_calibrated,,,,,,True,6.8,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
498,161580,필옵틱스,KOSDAQ,조선·기계·설비,58200,791.08,13643.4,0.0,0.0,WAIT,WAIT,3,False,0,True,80.2,80.2,91.8,87.0,43.6,0.0,20.5,74.1,48.2,39.8,0.31,17.8,,0,49400.0,42150.0,63200.0,64600.0,,2.46,2.04,49183,-0.13,특이사항 없음,0,22.44,70.3,23.72,STRUCT 강점,TIMING 보조,RSI 과열,추세 관망,CAUTION,42.9,특수 목적용 기계 제조업,79107598650.0,76.8,55.32,0,0,-7.62,17.69,17.81,59.89,6.79,19.26,53.32,-13.11,-16.57,0.112,0.112,0,12.0,1,0,1.98,0.8,0,0,0,1,1,45820.0,18.33,0.2325,False,O,▲,54155,▲,O,X,-1.9,250,0,1,1,1,71200.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,14.68,5.0,1.9,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,특수 목적용 기계 제조업,4.330375,35.424625,3.0,43.6,OK,70.0,70.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,80.2,80.2,80.2,19.9,19.9,FRESH,0.539,,False,0.403,True,MATURE,5320.0,1.903,1.043,1.043,0.0,0.0,0.0,v22_calibrated,,,,,,True,8.6,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
499,457550,우진엔텍,KOSDAQ,서비스 기타,29400,126.25,2739.8,0.0,0.0,WAIT,WAIT,3,False,0,True,83.0,83.0,97.8,90.7,38.0,0.0,20.3,75.5,59.8,25.2,0.23,1.6,진입적정,0,28950.0,26550.0,30050.0,34900.0,,0.89,2.2,28749,2.75,특이사항 없음,0,6.88,73.2,8.95,STRUCT 강점,TIMING 보조,RSI 과열,추세 관망,CAUTION,42.9,"그외 기타 전문, 과학 및 기술 서비스업",12625397500.0,74.5,18.17,0,0,3.34,6.72,11.36,22.76,8.89,33.64,16.19,-11.01,-2.19,0.103,0.103,1,8.0,1,0,1.47,0.89,0,0,0,1,1,25425.0,2.26,-0.0086,False,O,▲,28537,▲,O,X,1.93,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.29,6.0,0.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,"그외 기타 전문, 과학 및 기술 서비스업",3.9708571428571426,20.20542857142857,9.0,38.0,OK,70.0,70.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,83.0,83.0,83.0,19.9,19.9,FRESH,0.539,,False,0.425,True,MATURE,5320.0,0.458,1.135,0.458,0.0,0.0,0.0,v22_calibrated,,,,,,True,2.2,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
500,025950,동신건설,KOSDAQ,건설·부동산,16710,128.63,1403.6,0.0,0.0,WAIT,WAIT,3,False,0,True,29.9,29.9,66.2,0.0,16.9,0.0,20.1,27.7,66.2,17.2,1.48,1.5,RR1.5 + 진입적정,0,16460.0,15160.0,19000.0,19860.0,⚡눌림회복,0.23,3.25,16998,-2.69,특이사항 없음,1,3.37,38.4,-1.41,STRUCT 강점,,,추세 관망,CAUTION,42.9,토목 건설업,12863426160.0,74.1,11.24,1,0,6.84,-2.28,-3.69,13.36,-13.42,16.69,6.79,-33.32,-19.14,0.858,0.332,0,9.1,0,0,4.89,0.41,0,0,0,0,1,15287.0,-1.7,-0.2315,False,X,▼,16434,▼,O,X,3.01,250,0,-1,1,1,30200.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.9,6.0,2.0,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,토목 건설업,-4.5,17.35,11.0,16.9,OK,1.5,1.5,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,29.9,29.9,29.9,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,1.954,1.042,1.042,0.0,0.0,0.0,v22_calibrated,,,,,,True,13.7,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
501,005380,현대차,KOSPI,자동차·모빌리티,572000,11954.69,1171214.4,0.0,0.0,WAIT,WAIT,3,False,0,True,79.3,79.3,97.3,75.7,50.3,0.0,20.1,74.4,47.0,41.2,0.41,1.6,진입적정,0,563000.0,513000.0,596000.0,687000.0,🚀급등시동,-1.34,1.83,530471,11.11,특이사항 없음,0,7.48,65.8,8.71,STRUCT 강점,TIMING 보조,,추세 관망,CAUTION,42.9,자동차용 엔진 및 자동차 제조업,1195468523000.0,66.7,19.44,0,0,4.0,3.06,4.76,20.93,13.49,116.67,14.36,-6.41,80.84,0.01,0.01,1,8.9,1,0,1.62,0.8,0,0,0,1,1,496600.0,7.83,-0.0514,False,O,▲,550819,▲,O,X,5.27,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.88,4.0,0.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,자동차용 엔진 및 자동차 제조업,0.24888888888888885,10.684444444444445,13.0,50.3,OK,59.5,59.5,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,79.3,79.3,79.3,19.9,19.9,FRESH,0.539,,False,0.395,True,MATURE,5320.0,0.66,1.013,0.66,0.0,0.0,0.0,v22_calibrated,,,,,,True,4.2,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
502,323280,태성,KOSDAQ,조선·기계·설비,79400,226.17,24247.2,0.0,0.0,WAIT,WAIT,3,False,0,True,72.7,72.7,84.3,59.7,75.7,0.0,20.0,73.2,24.6,69.2,0.79,10.6,,0,71800.0,61000.0,94000.0,97300.0,,-1.13,0.56,71060,93.95,특이사항 없음,0,36.05,71.2,16.06,STRUCT 강점,AI 보조,RSI 과열,추세 관망,CAUTION,42.9,특수 목적용 기계 제조업,22617440600.0,63.8,73.62,0,0,1.66,-6.81,19.94,52.4,4.61,132.84,45.83,-15.29,97.01,0.031,0.031,1,12.0,1,0,1.42,0.66,0,0,0,1,1,65740.0,11.74,-0.8067,False,O,▲,86831,▼,X,X,4.87,250,0,1,1,1,106000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.04,5.0,2.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,특수 목적용 기계 제조업,4.330375,35.424625,3.0,75.7,OK,33.239826467175476,33.239826467175476,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,72.7,72.7,72.7,19.9,19.9,FRESH,0.539,,False,0.343,True,MATURE,5320.0,2.056,0.881,0.881,0.0,0.0,0.0,v22_calibrated,,,,,,True,18.4,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
503,499790,GS피앤엘,KOSPI,금융,57400,170.07,11382.9,0.0,0.0,WAIT,WAIT,3,False,0,True,72.6,72.6,88.9,62.5,60.0,0.0,19.4,70.5,28.9,63.9,0.28,1.6,진입적정,0,56500.0,48950.0,59800.0,70900.0,🚀급등시동,0.2,1.7,53020,20.05,특이사항 없음,0,15.43,65.3,13.09,STRUCT 강점,TIMING 보조,,추세 관망,CAUTION,42.9,기타 금융업,17006884300.0,63.3,36.68,0,0,5.32,2.68,19.58,40.69,3.99,41.21,34.12,-15.91,5.38,0.138,0.138,1,12.0,1,0,1.32,0.87,0,0,0,1,1,48235.0,8.26,-0.2984,False,O,▲,57428,▲,X,X,2.94,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,13.36,5.0,0.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,,0,0.0,기타 금융업,4.604358974358974,27.428974358974358,7.0,60.0,OK,49.5,49.5,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,72.6,72.6,72.6,19.9,19.9,FRESH,0.539,,False,0.342,True,MATURE,5320.0,0.437,0.881,0.437,0.0,0.0,0.0,v22_calibrated,,,,,,True,4.2,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
504,356860,티엘비,KOSDAQ,IT/전기전자,95300,189.76,9370.5,0.0,0.0,WAIT,WAIT,3,False,0,True,78.1,78.1,92.9,85.8,32.9,0.0,19.0,70.5,60.0,25.0,0.09,9.9,,0,86700.0,74100.0,97200.0,107000.0,🚀급등시동,1.59,0.55,71858,37.96,특이사항 없음,0,9.48,69.0,15.35,STRUCT 강점,TIMING 보조,,추세 관망,CAUTION,42.9,전자부품 제조업,18976022150.0,69.8,30.03,0,0,0.0,12.51,22.81,37.12,53.46,50.32,30.55,33.56,14.49,0.0,0.0,1,12.0,1,0,1.55,0.93,0,0,0,1,1,77310.0,32.62,0.2584,False,O,▲,90478,▲,O,X,0.21,250,0,1,1,1,111100.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,14.53,5.0,0.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,전자부품 제조업,7.0463265306122445,31.196632653061226,4.0,32.9,OK,59.23569094502965,59.23569094502965,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,78.1,78.1,78.1,19.9,19.9,FRESH,0.539,,False,0.386,True,MATURE,5320.0,0.833,0.974,0.833,0.0,0.0,0.0,v22_calibrated,,,,,,True,2.0,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
505,006110,삼아알미늄,KOSPI,철강·금속,70600,180.78,10677.2,0.0,0.0,WAIT,WAIT,3,False,0,True,73.4,73.4,93.5,47.8,84.2,0.0,18.8,75.2,45.7,42.9,0.58,3.5,,0,68200.0,57900.0,78000.0,95000.0,,-0.62,0.34,45802,81.97,특이사항 없음,0,75.25,70.4,14.93,STRUCT 강점,AI 보조,RSI 과열,추세 관망,CAUTION,42.9,1차 비철금속 제조업,18078410200.0,70.5,58.94,0,0,7.46,-2.62,20.68,95.3,131.86,215.88,88.73,111.96,180.05,0.0,0.0,1,12.0,0,0,1.68,0.83,0,0,0,1,1,50870.0,54.14,-0.6324,False,O,▲,73243,▼,X,X,0.0,250,0,1,1,1,111100.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.1,5.0,1.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,1차 비철금속 제조업,3.094583333333333,29.796666666666667,6.0,84.2,OK,25.0,25.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,73.4,73.4,73.4,19.9,19.9,FRESH,0.539,,False,0.348,True,MATURE,5320.0,0.951,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,10.5,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
506,218410,RFHIC,KOSDAQ,IT/전기전자,100800,830.58,26765.9,0.0,0.0,WAIT,WAIT,3,False,0,True,76.1,76.1,94.5,80.2,31.1,0.0,18.2,68.6,63.4,20.8,0.5,1.5,진입적정,0,99300.0,85100.0,108600.0,125600.0,,1.26,1.41,80044,16.59,특이사항 없음,0,4.98,54.0,5.9,STRUCT 강점,TIMING 보조,,추세 관망,CAUTION,42.9,통신 및 방송 장비 제조업,83058083700.0,56.7,22.21,0,0,4.56,14.81,1.31,21.74,110.0,196.47,15.17,90.1,160.64,0.031,0.031,1,12.0,0,0,1.59,0.7,0,0,0,1,1,84080.0,25.93,0.1919,False,O,▲,95521,▲,O,X,0.83,250,0,1,1,1,148800.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,14.3,5.0,0.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,통신 및 방송 장비 제조업,7.0463265306122445,31.196632653061226,4.0,31.1,OK,55.26983432057353,55.26983432057353,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,76.1,76.1,76.1,19.9,19.9,FRESH,0.539,,False,0.37,True,MATURE,5320.0,0.655,0.908,0.655,0.0,0.0,0.0,v22_calibrated,,,,,,True,7.7,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
