LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),KELLY_ENGINE,KELLY_ERROR,추천수량,STRATEGY_SCORE,STRATEGY_HORIZON,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON,ENTRY_RISK_FLAG,ENTRY_RISK_LEVEL,ENTRY_RISK_RULE,ENTRY_RISK_REASON
400,187790,나노,KOSDAQ,,6230,50.0,1921.4,,,CARRY,CARRY,7,False,1,False,83.3,83.3,99.4,53.0,77.1,,64.5,76.5,46.4,42.0,1.1,0.0,RR1.1 + 진입적정,0,6230.0,5290.0,7260.0,7650.0,,-0.08,0.43,5281,1.33,,0,35.3,42.7,3.65,STRUCT 강점,AI 보조,,,CRITICAL,25.6,기초 화학물질 제조업,5000000000.0,54.5,39.52,0,0,-0.8,2.3,-2.04,44.38,52.32,137.33,51.7,58.9,112.88,0.025,0.025,1,12.0,0,0,2.25,0.68,0,0,0,1,1,4446.5,17.96,-0.2252,False,O,▲,6150,▼,O,X,0.0,243,0,1,1,1,8700.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.09,6.0,1.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_2x,70,ATR_3.5x,45,,,,,,0.11327677138271038,0.07602565786530242,0.37735849056603776,OK,77.1,OK,30.6016319786394,30.6016319786394,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI,,50,20260519,,,,,,,,CARRY_REFRESHED,0.535,,False,0.398,True,,,,,,,,,,,,,20260518.0,1.0,False,0.0,True,16.5,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
401,290660,다이나믹솔루션,KOSDAQ,,1204,50.0,1012.9,,,CARRY,CARRY,7,False,1,False,0.0,64.8,48.7,81.7,63.2,,61.6,64.5,33.0,58.8,1.36,0.0,RR1.4 + 진입적정,0,1204.0,1023.0,1450.0,1740.0,,-0.78,1.28,1179,6.0,,5,0.1,63.3,8.33,TIMING 강점,,,캐리 재계산 실패: legacy snapshot,CRITICAL,25.6,의료용 기기 제조업,5000000000.0,58.5,23.17,1,0,0.84,3.88,20.28,1.35,10.05,49.19,-5.22,-9.85,13.36,0.221,0.221,1,12.0,1,0,1.44,0.47,0,0,0,1,1,994.7,2.11,0.2243,False,O,▲,1166,▲,O,X,1.17,250,0,1,1,1,2035.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.03,6.0,1.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,,,,,,,,,,63.2,OK,57.20584154573604,57.20584154573604,10,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,70,20260519,,,,,,,,CARRY_LEGACY,0.535,,False,0.3,True,,,,,,,,,,,,,20260507.0,12.0,True,20.0,True,20.4,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,"analyze_returned_none(ohlcv_len=373,mcap=950,in_top=True)",0,GREEN,,
402,006140,피제이전자,KOSDAQ,,7270,50.0,1080.7,,,CARRY,CARRY,7,False,1,False,29.299999999999997,64.3,52.1,66.7,83.7,,61.3,67.5,31.6,60.5,1.74,0.0,RR1.7 + 진입적정,0,7270.0,6620.0,8400.0,8970.0,,0.01,1.8,7301,-12.13,,4,-1.16,53.4,0.48,AI 강점,TIMING 보조,,캐리 재계산 실패: legacy snapshot,CRITICAL,25.6,의료용 기기 제조업,5000000000.0,78.6,14.43,1,0,-4.59,-4.84,1.96,2.83,-7.27,42.55,0.14,-15.42,27.88,0.854,0.107,0,12.0,0,1,1.43,0.28,0,0,0,1,1,6635.0,-0.42,0.0457,False,X,▲,7515,▲,X,X,0.92,250,0,1,1,1,12250.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.94,6.0,1.7,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,SWING_120D,45,,,,,,0.0666142660640597,0.0163641839784162,0.4204545454545454,OK,83.7,OK,60.0,60.0,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,60,20260519,,,,,,,,CARRY_LEGACY,0.535,,False,0.3,True,,,,,,,,,,,,,20260513.0,6.0,False,5.0,True,15.5,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,"analyze_returned_none(ohlcv_len=373,mcap=936,in_top=True)",0,GREEN,,
403,065440,이루온,KOSDAQ,IT/전기전자,4120,129.88,1123.7,0.0,,CARRY,CARRY,7,False,1,False,19.299999999999997,79.3,99.8,62.5,44.1,0.0,59.5,68.8,55.7,30.4,1.74,0.0,RR1.7 + 진입적정,0,4120.0,3500.0,5200.0,6120.0,,1.33,0.54,3565,76.24,특이사항 없음,1,10.42,54.0,6.83,STRUCT 강점,TIMING 보조,,캐리 재계산 실패: legacy snapshot,CRITICAL,25.6,소프트웨어 개발 및 공급업,12987583639.0,75.9,42.23,1,0,-8.75,3.78,24.47,-5.07,181.81,123.06,-10.04,166.74,95.94,0.112,0.112,1,12.0,0,0,1.88,0.54,0,0,0,1,1,2999.0,15.55,0.4349,False,O,▲,4297,▲,X,X,2.1,250,0,1,1,1,6300.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.05,6.0,1.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,소프트웨어 개발 및 공급업,4.1326086956521735,14.742173913043478,7.0,0.1385748959778086,0.1080857855998766,0.1631205673758865,OK,44.1,OK,39.58133155015294,39.58133155015294,10,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260514.0,,79.3,79.3,79.3,15.07,15.07,CARRY_LEGACY,0.535,,False,0.3,True,MATURE,6098.0,1.742,1.004,1.004,0.0,0.0,v22_calibrated,,,,,20260514.0,5.0,False,0.0,True,26.2,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,"analyze_returned_none(ohlcv_len=373,mcap=884,in_top=True)",0,GREEN,,
404,475430,키스트론,KOSDAQ,,5810,50.0,1037.0,,,CARRY,CARRY,7,False,1,False,0.0,69.6,95.6,36.0,84.8,,56.2,72.1,59.6,25.5,1.83,0.0,RR1.8 + 진입적정,0,5810.0,4980.0,7330.0,7540.0,,1.5,0.3,5955,2.48,,0,10.04,62.4,11.91,STRUCT 강점,AI 보조,,캐리 재계산 실패: legacy snapshot,CRITICAL,25.6,절연선 및 케이블 제조업,5000000000.0,86.8,59.02,0,0,-4.75,-0.85,21.55,35.75,23.62,28.97,27.77,-0.56,-14.56,0.22,0.22,1,12.0,1,0,6.9,0.5,0,0,0,1,1,5125.5,-2.45,-0.5124,False,O,▲,6400,▲,X,X,0.0,229,0,1,1,1,8240.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,14.29,6.0,1.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,,,,,,0.0850135234816818,2.0,0.1052631578947368,OK,84.8,OK,25.0,25.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,70,20260519,,,,,,,,CARRY_LEGACY,0.535,,False,0.3,True,,,,,,,,,,,,,20260507.0,12.0,True,20.0,True,26.2,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,"analyze_returned_none(ohlcv_len=235,mcap=837,in_top=True)",0,GREEN,,
405,056360,코위버,KOSDAQ,IT/전기전자,10700,71.42,1048.3,0.0,,CARRY,CARRY,7,False,1,False,11.8,71.8,84.4,31.0,87.9,0.0,52.5,67.8,56.9,28.9,2.39,0.0,RR2.4 + 진입적정,0,10700.0,9090.0,14550.0,15030.0,,0.2,0.68,9844,-9.9,특이사항 없음,1,2.41,55.8,1.02,AI 강점,STRUCT 보조,,캐리 재계산 실패: legacy snapshot,CRITICAL,25.6,통신 및 방송 장비 제조업,7142343305.0,74.7,33.0,1,0,-8.63,-5.39,14.81,-14.13,109.8,91.07,-19.1,94.73,63.95,0.346,0.346,0,12.0,0,0,1.43,0.29,0,0,0,1,1,9008.0,8.7,-0.008,False,O,▲,11509,▲,X,X,-1.71,250,0,1,1,1,17310.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.05,6.0,2.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,통신 및 방송 장비 제조업,4.1326086956521735,14.742173913043478,7.0,0.1154873164218958,0.0233789924924939,0.4415584415584415,OK,87.9,OK,29.263232644529225,29.263232644529225,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260514.0,,71.8,71.8,71.8,15.07,15.07,CARRY_LEGACY,0.535,,False,0.3,True,MATURE,6098.0,2.391,0.853,0.853,0.0,0.0,v22_calibrated,,,,,20260514.0,5.0,False,0.0,True,36.0,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,"analyze_returned_none(ohlcv_len=373,mcap=853,in_top=True)",1,RED,B_RED,STRUCT 70~85 위험 구간 + VWAP_GAP > 8% 과열
406,012510,더존비즈온,KOSDAQ,,120200,50.0,37836.5,,,CARRY,CARRY,7,False,1,False,56.4,56.4,67.2,67.3,13.3,,46.5,49.3,54.0,32.5,2.68,0.0,RR2.7 + 진입적정,0,120200.0,116500.0,130100.0,141200.0,,-0.24,0.1,117922,1.19,,5,-2.2,69.2,0.43,TIMING 강점,STRUCT 보조,,,CRITICAL,25.6,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",5000000000.0,86.5,1.71,1,1,0.17,0.17,0.17,0.67,31.94,28.83,7.99,38.52,4.38,0.04,0.04,1,6.0,1,0,4.43,0.81,0,0,0,1,1,118610.0,1.93,0.0161,True,O,▲,120015,▲,O,X,0.5,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,3.08,5.0,2.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,FIBO_1.272,40,FIBO_1.618,25,,0,,,,,,0.008616591395293558,0.017067660059797842,0.0,OK,13.3,OK,35.0,35.0,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI,,50,20260519,,,,,,,,CARRY_REFRESHED,0.535,,False,0.3,True,,,,,,,,,,,,,20260514.0,5.0,False,0.0,True,8.2,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
407,049480,오픈베이스,KOSDAQ,,3220,50.0,1011.8,,,CARRY,CARRY,7,False,1,False,0.0,62.0,100.0,12.9,84.2,,45.5,65.7,87.1,0.0,3.61,0.0,RR3.6 + 진입적정,0,3220.0,2950.0,4195.0,4690.0,,-0.12,0.18,3262,-7.62,,0,42.62,64.2,6.76,STRUCT 강점,AI 보조,,캐리 재계산 실패: legacy snapshot,CRITICAL,25.6,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",5000000000.0,86.8,70.85,0,0,-3.01,-6.8,-2.13,51.17,37.02,33.89,44.6,17.12,-1.94,0.562,0.562,0,12.0,1,0,2.65,0.53,0,0,0,1,1,2710.0,-1.29,-0.642,False,O,▲,3517,▼,X,X,-2.11,250,0,1,1,1,4815.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.39,6.0,3.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,,,,,,,,,,84.2,OK,25.12071517618332,25.12071517618332,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,60,20260519,,,,,,,,CARRY_LEGACY,0.535,,False,0.3,True,,,,,,,,,,,,,20260506.0,13.0,True,20.0,True,30.3,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,"analyze_returned_none(ohlcv_len=373,mcap=822,in_top=True)",0,GREEN,,
408,357230,에이치피오,KOSDAQ,,2740,50.0,1131.4,,,CARRY,CARRY,7,False,1,False,57.3,67.3,99.5,22.8,34.4,,39.4,52.2,76.7,4.1,4.27,0.0,RR4.3 + 진입적정,0,2740.0,2610.0,3295.0,3495.0,,0.59,0.18,2825,-4.3,,1,7.8,57.8,1.26,STRUCT 강점,,,,CRITICAL,25.6,기타 식품 제조업,5000000000.0,89.3,19.19,1,0,-1.62,1.11,-5.52,8.73,13.69,18.87,16.05,20.27,-5.58,0.784,0.784,0,12.0,0,0,2.44,0.3,0,0,0,1,1,2480.5,-3.02,-0.1233,True,O,▲,2861,▼,X,X,-1.08,250,0,1,1,1,3905.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.74,6.0,4.3,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,,,,,,0.07859749739311783,0.2990269746634967,0.6842105263157895,OK,34.4,OK,25.0,25.0,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI,,50,20260519,,,,,,,,CARRY_REFRESHED,0.535,,False,0.3,True,,,,,,,,,,,,,20260512.0,7.0,True,10.0,True,20.3,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
409,380540,옵티코어,KOSDAQ,,4225,50.0,2066.6,,,CARRY,CARRY,7,False,1,False,47.5,67.5,92.6,0.0,83.0,,38.8,58.5,92.6,0.0,1.61,0.0,RR1.6 + 진입적정,0,4225.0,3590.0,5250.0,5470.0,,-1.73,1.16,3910,-10.6,,0,8.19,52.6,3.35,STRUCT 강점,AI 보조,,,CRITICAL,25.6,마그네틱 및 광학 매체 제조업,5000000000.0,78.4,46.25,0,0,2.05,-13.6,29.2,31.01,138.7,126.78,38.33,145.28,102.33,0.187,0.187,0,12.0,1,0,2.04,0.51,0,0,0,1,-1,5099.5,8.06,-0.5767,False,O,▲,4521,▼,X,X,-0.48,211,0,1,0,0,6400.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.03,6.0,1.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_2x,70,ATR_3.5x,45,,,,,,0.1466610312764159,0.12685420062031172,0.6086956521739131,OK,83.0,OK,0.0,0.0,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI,,50,20260519,,,,,,,,CARRY_REFRESHED,0.535,,False,0.3,True,,,,,,,,,,,,,20260409.0,40.0,True,20.0,True,24.3,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
410,019180,티에이치엔,KOSDAQ,,7420,50.0,1335.6,,,CARRY,CARRY,7,False,1,False,42.3,42.3,48.0,44.4,24.1,,38.0,38.8,23.9,70.1,3.24,0.0,RR3.2 + 진입적정,0,7420.0,7130.0,8360.0,9920.0,,-0.49,1.27,8010,-5.02,,5,2.51,46.7,-2.82,저점추세 양호,,,,CRITICAL,25.6,기타 전기장비 제조업,5000000000.0,64.0,11.44,1,0,-6.67,-3.76,-1.2,-3.64,-8.62,6.76,3.68,-2.04,-17.69,0.751,0.558,0,12.0,1,0,1.5,0.2,0,0,0,0,-1,8169.0,-7.37,-0.1667,True,X,▼,7863,▼,X,X,0.38,250,0,-1,1,1,10910.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.91,6.0,3.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,,,,,,0.0657489410858683,-0.005873137898998555,0.0,OK,24.1,OK,49.0,49.0,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI,,50,20260519,,,,,,,,CARRY_REFRESHED,0.535,,False,0.3,True,,,,,,,,,,,,,20260518.0,1.0,False,0.0,True,12.7,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
411,096350,대창솔루션,KOSDAQ,,2725,50.0,1004.3,,,CARRY,CARRY,7,False,1,False,0.0,38.2,20.7,44.0,61.4,,37.1,42.0,40.7,49.1,3.23,0.0,RR3.2 + 진입적정,0,2725.0,2530.0,3355.0,4180.0,,-1.39,0.94,3023,14.1,,5,-10.0,38.6,-10.59,거래품질 우수,,저점 이탈,캐리 재계산 실패: legacy snapshot,CRITICAL,25.6,"구조용 금속제품, 탱크 및 증기발생기 제조업",5000000000.0,52.6,15.08,1,0,-5.22,-12.1,-15.37,-7.94,24.71,25.0,-15.92,0.53,-18.53,0.554,0.216,1,12.0,1,1,3.2,0.15,0,0,0,0,1,2716.0,-9.88,-0.3639,True,O,▲,3027,▼,X,X,-2.26,250,0,1,1,1,4830.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.16,6.0,3.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,,,,,,0.0726081258191349,0.0071502607291204,0.365079365079365,OK,61.4,OK,26.08779556690889,26.08779556690889,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,70,20260519,,,,,,,,CARRY_LEGACY,0.535,,False,0.3,True,,,,,,,,,,,,,20260424.0,25.0,True,20.0,True,23.1,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,"analyze_returned_none(ohlcv_len=373,mcap=879,in_top=True)",0,GREEN,,
412,077500,유니퀘스트,KOSDAQ,,6900,50.0,1490.4,,,CARRY,CARRY,7,False,1,False,56.3,56.3,67.6,6.7,87.4,,36.1,53.9,80.7,0.0,8.45,0.0,RR8.4 + 진입적정,0,6900.0,6590.0,9520.0,10630.0,,-0.14,0.34,7590,10.61,,0,6.58,44.7,-7.15,AI 강점,STRUCT 보조,,,CRITICAL,25.6,기계장비 및 관련 물품 도매업,5000000000.0,85.5,27.16,0,0,-6.88,-5.48,-18.82,5.67,-1.43,15.58,12.99,5.15,-8.87,0.288,0.26,1,12.0,0,0,2.98,0.17,0,0,0,0,-1,9179.0,-9.09,-0.3014,True,O,▲,7681,▼,X,X,0.13,250,0,1,1,1,12030.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.49,6.0,8.5,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,,,,,,0.10010351966873705,0.1096537199173108,0.10144927536231885,OK,87.4,OK,5.6014983274049985,5.6014983274049985,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI,,50,20260519,,,,,,,,CARRY_REFRESHED,0.535,,False,0.3,True,,,,,,,,,,,,,20260515.0,4.0,False,0.0,True,38.0,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
413,059120,아진엑스텍,KOSDAQ,,9040,54.34,1655.2,,,CARRY,CARRY,7,False,1,False,52.4,52.4,68.9,12.2,57.4,,34.8,46.2,56.7,29.1,13.32,0.0,RR13.3 + 진입적정,0,9040.0,8630.0,14500.0,16790.0,,-2.63,0.17,10008,13.23,,0,24.82,55.6,-7.5,STRUCT 강점,AI 보조,,,CRITICAL,25.6,반도체 제조업,5433734295.0,87.8,91.07,0,0,-10.76,-30.3,-21.93,20.37,22.16,152.37,27.69,28.74,127.92,0.25,0.064,1,12.0,1,0,3.03,0.26,0,0,0,0,-1,13891.0,-9.67,-1.6213,True,O,▲,12024,▼,X,X,-0.89,250,0,1,1,1,19700.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.54,6.0,13.3,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,,,,,,0.1627686472819216,0.23687200897409816,0.008695652173913044,OK,57.4,OK,11.0,11.0,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI,,50,20260519,,,,,,,,CARRY_REFRESHED,0.535,,False,0.3,True,,,,,,,,,,,,,20260518.0,1.0,False,0.0,True,60.4,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
414,039610,화성밸브,KOSDAQ,,9740,50.0,1014.0,,,CARRY,CARRY,7,False,1,False,0.0,42.1,72.6,2.0,61.1,,31.3,45.2,70.6,11.8,3.59,0.0,RR3.6 + 진입적정,0,9740.0,9200.0,11680.0,12980.0,,-1.95,0.3,9757,-0.94,,1,22.77,49.4,-0.57,STRUCT 강점,AI 보조,,캐리 재계산 실패: legacy snapshot,CRITICAL,25.6,일반 목적용 기계 제조업,5000000000.0,79.2,8.87,1,1,0.62,-4.51,-0.2,27.15,11.95,20.25,20.58,-7.95,-15.58,0.406,0.406,0,12.0,0,0,4.01,0.51,0,0,0,0,1,8855.0,-0.18,-0.2629,True,O,▲,9886,▼,X,X,2.79,250,0,1,1,1,14630.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.54,6.0,3.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,,,,,,,,,,61.1,OK,5.0,5.0,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,60,20260519,,,,,,,,CARRY_LEGACY,0.535,,False,0.3,True,,,,,,,,,,,,,20260429.0,20.0,True,20.0,True,19.9,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,"analyze_returned_none(ohlcv_len=373,mcap=842,in_top=True)",0,GREEN,,
415,297890,HB솔루션,KOSDAQ,,2255,50.0,1649.3,,,CARRY,CARRY,7,False,1,False,30.700000000000003,50.7,64.5,0.0,75.9,,31.1,46.8,75.9,5.1,7.68,0.0,RR7.7 + 진입적정,0,2255.0,2160.0,2985.0,3310.0,,-0.89,0.22,2401,-2.15,,0,6.95,46.0,-5.23,AI 강점,STRUCT 보조,,,CRITICAL,25.6,특수 목적용 기계 제조업,5000000000.0,70.1,26.69,0,0,-2.8,-7.58,-4.45,7.38,-2.17,2.27,14.7,4.41,-22.18,0.415,0.39,0,12.0,0,0,1.73,0.19,0,0,0,0,1,2239.5,-6.09,-0.5227,True,O,▲,2499,▼,X,X,0.43,250,0,1,1,1,3720.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.21,6.0,7.7,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,,,,,,0.0878999049730757,0.5185971186682892,0.3103448275862069,OK,75.9,OK,5.0,5.0,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI,,50,20260519,,,,,,,,CARRY_REFRESHED,0.535,,False,0.3,True,,,,,,,,,,,,,20260507.0,12.0,True,20.0,True,32.4,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
