종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),SECTOR_RET_5D,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
011210,현대위아,KOSPI,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,73000,133.5,19852.4,67600,61800,76500,85200,37.1,40.6,36.3,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,26.52,57.84,19.76,26.76,23.48,0,0.25,0.5,0.76,0.0,0.41,0.05,0.7,70.4,77.6,11.15,71603,1.95,,545.4696,0.0476,0.77,1.66,61800,1,30.41,0,0,0,1,False,4.73,7.83,45.13,6,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,34,229.8,2.1233333333333335,5.0,0.3125,7.988165680473373,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,313,20251222,20251222,18.37,6.27,45.13,26.76
389500,에스비비테크,KOSDAQ,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,41300,264.26,2615.9,37900,34100,43650,49300,36.7,40.8,35.5,↩️ PULL (눌림),② 상승 후 조정,36.75,86.88,28.26,56.33,68.0,0,0.26,0.6,0.36,0.0,0.5,0.22,0.52,61.3,82.0,12.19,40337,2.39,,27.7939,-0.2369,0.72,0.38,29360,1,49.47,0,0,0,1,False,-1.78,5.36,62.6,6,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,52,197.1,1.2833870967741934,10.0,0.3263888888888889,8.970976253298153,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,314,20251222,20251222,18.37,6.27,62.6,56.33
475150,SK이터닉스,KOSPI,건물 건설업,건물 건설업,건설·부동산,22000,88.92,7425.9,21200,19070,23750,26300,36.5,35.4,38.0,↩️ PULL (눌림),⑤ 하락 / 약세,22.91,-10.75,16.15,-24.35,-45.11,0,0.47,0.83,0.36,0.41,0.19,0.0,0.64,63.7,61.7,6.9,21754,1.13,,236.0649,-0.0867,0.84,0.18,18864,1,21.39,0,0,0,1,False,0.23,13.93,-5.98,3,,"RSI적정, 자금유입, MACD>Sig, VWAP상회",2.5,93,197.2,-1.862,15.0,0.5972696245733788,3.7735849056603774,1,📉 매도세 우위. 💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,315,20251222,20251222,18.37,6.27,-5.98,-24.35
417200,LS머트리얼즈,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,13700,272.51,9268.4,12710,11640,14310,15900,36.0,39.3,34.8,🔺 Watch (상승 준비),② 상승 후 조정,18.31,22.1,9.82,29.37,3.22,0,0.23,0.47,0.8,0.0,0.35,0.23,0.23,63.8,52.4,11.03,13122,4.4,,70.0675,-0.1065,2.93,-0.69,11648,1,22.06,0,0,0,1,False,0.81,11.38,35.64,6,★,"RSI적정, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig, VWAP상회",2.5,186,236.4,6.860166666666667,1.0,0.2961165048543689,7.789142407553109,1,📉 매도세 우위. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,316,20251222,20251222,18.37,6.27,35.64,29.37
499790,GS피앤엘,KOSPI,기타 금융업,기타 금융업,금융,43150,57.81,8557.0,43150,42250,44200,45250,35.5,26.1,50.3,↩️ PULL (눌림),⑤ 하락 / 약세,-17.18,18.71,-23.94,-39.34,-15.65,0,0.92,0.26,0.07,1.0,0.0,0.0,0.56,35.0,33.4,-9.16,44845,-3.78,,-884.6097,-0.2791,0.78,-2.96,42905,1,19.62,0,0,0,0,True,-9.44,-13.09,-20.97,0,,정배열(단),2.0,57,246.0,4.880833333333333,2.0,1.1666666666666667,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,317,20251222,20251222,18.37,6.27,-20.97,-39.34
089970,브이엠,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,29950,101.89,7311.3,27800,25000,32000,36150,35.5,44.8,40.6,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,26.11,136.76,17.62,62.94,117.88,0,0.33,0.72,0.35,0.0,0.63,0.01,0.68,67.0,78.7,10.97,28480,5.16,,86.2528,0.0975,0.67,1.6,23895,1,32.29,0,0,0,1,False,11.55,6.39,69.21,6,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,71,197.4,1.2833870967741934,10.0,0.41414141414141414,7.7338129496402885,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),1,318,20251222,20251222,18.37,6.27,69.21,62.94
009240,한샘,KOSPI,생활용품 도매업,생활용품 도매업,기타,49500,50.48,11649.3,47650,45050,51500,55300,35.1,32.4,37.0,🔻 REV (역추세 반등),④ 바닥 반등 시도,9.51,10.12,2.75,-10.99,-24.24,0,0.35,0.42,0.77,0.39,0.3,0.0,0.53,67.4,71.0,7.04,47277,4.7,,190.7619,0.0798,2.87,2.06,44980,1,8.01,1,0,0,1,False,7.03,7.26,7.38,7,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,52,247.8,1.0575675675675675,12.0,0.449438202247191,3.882476390346275,1,🔇 변동성 축소 (BW 8.0%). 💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),4,319,20251222,20251222,18.37,6.27,7.38,-10.99
00680K,미래에셋증권2우B,KOSPI,기타,기타,기타,10800,77.35,14761.3,10390,9870,11170,11950,35.1,34.7,36.5,🔻 REV (역추세 반등),④ 바닥 반등 시도,9.2,30.28,2.44,-8.05,-4.08,0,0.31,0.36,0.64,0.38,0.43,0.0,0.76,65.7,66.8,7.08,10394,3.91,,76.7614,0.2205,1.46,1.93,9871,1,11.41,0,0,0,1,False,8.22,7.04,10.32,7,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,240,249.4,1.0575675675675675,12.0,0.3978494623655914,3.946102021174206,1,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),4,320,20251222,20251222,18.37,6.27,10.32,-8.05
319660,피에스케이,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,34550,190.47,10008.0,32300,29050,37200,42000,34.4,50.1,42.0,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,16.33,77.82,7.84,3.24,58.94,0,0.38,0.8,0.35,0.0,0.6,0.12,0.6,56.9,54.7,10.15,32245,7.15,,334.2768,0.2118,1.78,1.42,28225,1,17.67,0,0,0,1,False,13.84,8.82,9.51,6,★,"RSI적정, MACD상승, 거래량↑, 장기추세(120↑), MACD>Sig, VWAP상회",2.5,61,197.0,1.2833870967741934,10.0,0.4818181818181818,6.96594427244582,1,🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),3,321,20251222,20251222,18.37,6.27,9.51,3.24
042370,비츠로테크,KOSDAQ,기타 금융업,기타 금융업,금융,9230,74.32,2418.3,8860,7970,9930,10990,34.1,33.4,34.6,🔺 Watch (상승 준비),③ 박스 / 중립,19.25,-3.85,10.76,1.06,-22.73,0,0.44,0.79,0.36,0.35,0.16,0.0,0.56,65.1,82.3,7.29,9173,0.62,,63.89,-0.2904,1.45,-1.67,8916,1,27.26,0,0,0,1,False,-8.79,9.75,7.33,5,★,"거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,224,198.5,4.880833333333333,2.0,0.5555555555555556,4.17607223476298,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),3,322,20251222,20251222,18.37,6.27,7.33,1.06
200470,에이팩트,KOSDAQ,반도체 제조업,반도체 제조업,반도체,6200,126.23,2626.4,5700,5140,6530,7360,33.1,49.0,40.0,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,51.96,158.87,43.47,24.12,139.99,0,0.25,0.56,0.41,0.0,0.74,0.04,0.62,65.0,72.2,12.1,5798,6.92,,22.4014,0.1759,1.18,1.03,5145,1,32.04,0,0,0,1,False,13.76,2.48,30.39,6,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,357,203.5,4.025,3.0,0.3113207547169811,8.771929824561402,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),1,323,20251222,20251222,18.37,6.27,30.39,24.12
322000,HD현대에너지솔루션,KOSPI,반도체 제조업,반도체 제조업,2차전지,63300,101.87,7089.6,57400,51900,65700,74000,32.7,32.7,32.6,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,26.1,42.57,19.34,5.02,8.21,0,0.17,0.4,0.48,0.0,0.51,0.01,0.58,72.9,83.2,13.49,60050,5.41,,868.7613,0.2115,1.39,1.22,51950,1,22.36,0,0,0,1,False,8.02,13.44,23.39,7,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,36,206.6,-7.48,16.0,0.21052631578947367,10.278745644599303,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,324,20251222,20251222,18.37,6.27,23.39,5.02
228760,지노믹트리,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,30250,156.4,7375.6,27700,25300,31250,34800,31.6,35.9,35.4,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,23.22,151.45,14.73,18.22,132.57,0,0.16,0.35,0.74,0.0,0.55,0.08,0.45,67.8,78.6,12.56,28199,7.27,,18.7256,0.1254,2.42,1.45,25320,1,21.93,0,0,0,1,False,10.4,13.72,24.49,7,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,83,229.9,1.0575675675675675,12.0,0.20202020202020202,9.2057761732852,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),1,325,20251222,20251222,18.37,6.27,24.49,18.22
017960,한국카본,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 금속제품, 탱크 및 증기발생기 제조업",기타,33000,261.92,17129.8,30300,28150,33550,36750,31.6,32.0,30.9,🔻 REV (역추세 반등),④ 바닥 반등 시도,21.32,30.43,14.56,-15.08,-3.93,0,0.09,0.17,1.0,0.0,0.36,0.21,0.49,71.2,74.7,12.2,32556,1.36,,738.2224,0.0844,1.83,0.92,28155,1,30.43,0,0,0,1,False,6.28,14.38,3.29,6,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,82,248.5,1.0575675675675675,12.0,0.1134020618556701,8.91089108910891,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),4,326,20251222,20251222,18.37,6.27,3.29,-15.08
077970,STX엔진,KOSPI,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,38700,144.91,15537.3,36650,33800,40050,43450,31.5,26.7,33.6,↩️ PULL (눌림),⑤ 하락 / 약세,25.85,78.34,19.09,-25.79,43.98,0,0.22,0.37,0.94,0.13,0.11,0.06,0.62,77.0,72.1,8.74,37771,2.46,,318.7895,-0.2356,0.85,0.35,33840,1,28.05,0,0,0,1,False,0.78,8.25,-7.42,4,,"장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,68,249.2,1.2833870967741934,10.0,0.2755102040816326,5.5934515688949515,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,327,20251222,20251222,18.37,6.27,-7.42,-25.79
025820,이구산업,KOSPI,1차 비철금속 제조업,1차 비철금속 제조업,철강·금속,5430,82.11,1815.9,5170,4785,5740,6310,31.3,26.6,33.3,🔺 Watch (상승 준비),③ 박스 / 중립,19.34,9.15,12.58,-1.22,-25.21,0,0.38,0.6,0.98,0.21,0.16,0.0,0.33,65.3,74.3,8.25,5270,3.02,,29.8195,-0.009,3.5,1.15,4787,1,16.6,0,0,0,1,False,4.02,7.95,17.15,6,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,483,249.7,1.805833333333333,7.0,0.4806201550387597,5.029013539651837,1,💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),3,328,20251222,20251222,18.37,6.27,17.15,-1.22
308080,바이젠셀,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,11210,172.56,2292.3,10320,9280,11560,12800,30.6,30.4,30.0,↩️ PULL (눌림),② 상승 후 조정,242.81,298.22,234.32,182.65,279.34,0,0.14,0.33,0.35,0.0,0.5,0.1,0.42,63.3,69.6,11.89,11546,-2.91,,-221.6319,-1.2251,0.32,-0.43,7122,1,140.86,0,0,0,1,False,-7.51,-15.46,188.92,4,,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입",2.5,192,198.1,1.0575675675675675,12.0,0.18134715025906736,8.624031007751938,1,📉 매도세 우위. 💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,329,20251222,20251222,18.37,6.27,188.92,182.65
117730,티로보틱스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,20350,694.41,4432.3,18130,16310,20900,23600,29.6,32.1,27.2,↩️ PULL (눌림),② 상승 후 조정,38.25,64.91,29.76,57.45,46.03,0,0.11,0.28,0.36,0.0,0.42,0.77,0.3,67.7,76.3,15.61,19352,5.16,,144.3093,-0.1913,2.31,0.15,15873,1,33.21,0,0,0,1,False,-0.25,11.94,63.72,6,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,109,197.6,1.2833870967741934,10.0,0.13613861386138615,12.244897959183673,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,330,20251222,20251222,18.37,6.27,63.72,57.45
293780,압타바이오,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,9820,54.55,2639.7,9130,8210,10500,11870,29.5,35.0,25.4,🔺 Watch (상승 준비),② 상승 후 조정,35.26,29.55,26.77,11.48,10.67,0,0.33,0.73,0.35,0.0,0.36,0.0,0.69,59.1,74.6,10.8,9643,1.83,,58.4923,-0.07,0.91,1.26,7904,1,34.65,0,0,0,1,False,7.09,16.77,17.75,6,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,217,198.1,1.0575675675675675,12.0,0.422360248447205,7.5575027382256295,1,💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,331,20251222,20251222,18.37,6.27,17.75,11.48
456010,아이씨티케이,KOSDAQ,반도체 제조업,반도체 제조업,반도체,16330,81.76,2191.6,15080,13570,17350,19610,29.3,44.3,27.4,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,16.23,-2.16,7.74,-4.53,-21.04,0,0.29,0.65,0.36,0.0,0.53,0.0,0.72,65.0,81.5,11.51,15182,7.56,,182.8344,0.2386,1.14,1.78,13459,1,25.12,0,0,0,1,False,10.71,4.28,1.74,6,★,"RSI적정, MACD상승, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,132,199.1,4.025,3.0,0.3695652173913043,8.289124668435013,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),3,332,20251222,20251222,18.37,6.27,1.74,-4.53
272210,한화시스템,KOSPI,전자부품 제조업,전자부품 제조업,IT/전기전자,56800,2364.8,107306.2,50200,47900,53700,57100,28.9,38.0,22.7,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,19.83,-4.22,13.07,-19.59,-38.58,0,0.0,0.0,0.52,0.0,0.38,1.0,0.44,74.9,81.1,16.56,53075,7.02,,1067.0697,0.092,2.14,1.1,47910,1,26.22,0,0,0,1,False,7.78,17.48,-1.22,6,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,49,246.0,6.860166666666667,1.0,-0.34831460674157305,13.147410358565736,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),4,333,20251222,20251222,18.37,6.27,-1.22,-19.59
394800,쓰리빌리언,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,17530,203.76,5567.8,16070,14460,18000,19930,28.1,25.4,28.2,↩️ PULL (눌림),② 상승 후 조정,63.83,144.49,55.34,127.46,125.61,0,0.12,0.28,0.36,0.0,0.45,0.14,0.49,70.3,72.1,12.38,18004,-2.63,,-19.4088,-0.5509,0.82,-0.78,13783,1,71.8,0,0,0,1,False,-5.04,14.2,133.73,3,,"정배열(단), 장기추세(120↑), 자금유입",2.5,124,199.3,1.0575675675675675,12.0,0.15309446254071662,9.085252022401992,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,334,20251222,20251222,18.37,6.27,133.73,127.46
475830,오름테라퓨틱,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,97800,681.7,20765.3,81600,76500,87700,93800,27.8,34.9,31.4,↩️ PULL (눌림),② 상승 후 조정,72.49,418.01,64.0,176.8,399.13,0,0.0,0.0,0.94,0.0,0.6,0.75,0.54,68.6,72.7,23.41,97814,-0.02,,967.4823,-0.0794,1.28,0.77,76580,1,75.3,0,0,0,1,False,7.24,29.19,183.07,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,30,244.8,1.0575675675675675,12.0,-0.47417840375586856,19.852941176470587,1,💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,335,20251222,20251222,18.37,6.27,183.07,176.8
424870,이뮨온시아,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,13580,173.73,10071.6,12290,11050,13760,15240,27.8,26.0,27.2,↩️ PULL (눌림),② 상승 후 조정,87.31,179.71,78.82,120.06,160.83,0,0.06,0.14,0.35,0.0,0.55,0.1,0.35,63.0,78.8,13.85,13868,-2.08,,-16.6298,-0.8835,0.12,-1.6,10986,1,72.66,0,0,0,1,False,-11.7,14.79,126.33,4,,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입",2.5,161,197.9,1.0575675675675675,12.0,0.07114624505928854,10.496338486574452,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,336,20251222,20251222,18.37,6.27,126.33,120.06
307950,현대오토에버,KOSPI,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,307000,2047.52,84191.6,267000,240000,307500,347500,27.6,34.4,22.3,↩️ PULL (눌림),② 상승 후 조정,66.76,61.15,60.0,68.26,26.79,0,0.01,0.02,0.34,0.0,0.43,1.0,0.49,69.0,73.3,18.38,291152,5.44,,272.5072,-0.2994,1.57,0.71,236540,1,71.0,0,0,0,1,False,4.96,1.66,86.63,6,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,7,186.9,6.860166666666667,1.0,0.007462686567164179,14.981273408239701,1,💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,337,20251222,20251222,18.37,6.27,86.63,68.26
092200,디아이씨,KOSPI,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,12270,246.56,4771.6,10970,9870,12300,13610,27.5,27.1,26.1,↩️ PULL (눌림),② 상승 후 조정,76.8,159.13,70.04,144.65,124.77,0,0.01,0.03,0.36,0.0,0.6,0.19,0.38,61.7,74.7,15.16,12228,0.34,,-53.0242,-0.6264,0.26,-1.76,8441,1,76.21,0,0,0,1,False,-11.98,-4.44,163.02,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",2.5,181,198.6,2.1233333333333335,5.0,0.0125,11.850501367365544,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,338,20251222,20251222,18.37,6.27,163.02,144.65
030530,원익홀딩스,KOSDAQ,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,33700,2659.59,26029.2,29900,26900,33500,37100,26.8,31.3,22.6,↩️ PULL (눌림),② 상승 후 조정,52.83,525.23,44.34,161.19,506.35,0,0.0,0.0,0.36,0.0,0.45,1.0,0.5,68.5,81.0,16.09,33721,-0.06,,406.7698,-0.4041,0.99,-1.29,26420,1,56.09,0,0,0,1,False,-10.13,14.24,167.46,4,,"정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,66,197.3,1.4210714285714285,9.0,-0.029411764705882353,12.709030100334449,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,339,20251222,20251222,18.37,6.27,167.46,161.19
