LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,켈리_금액(원),추천수량,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR
411,033240,자화전자,KOSPI,IT/전기전자,43200,159.72,9333.6,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,65.5,65.5,45.8,82.5,71.1,0.0,18.7,66.5,36.7,54.1,0.08,14.6,,0,37700.0,32450.0,44100.0,46200.0,,1.77,2.19,35402,84.34,특이사항 없음,0,-0.16,75.5,20.33,TIMING 강점,AI 보조,RSI 과열,과열 (RSI/수익률),CAUTION,50.5,전자부품 제조업,15972033725.0,79.2,30.58,0,0,4.98,27.06,27.62,14.89,87.42,95.03,4.28,55.26,37.14,0.0,0.0,1,12.0,1,0,1.35,0.93,47400.0,SWING_20D,80,SWING_60D,60,ATR_3.5x,45,v1_sl_first_gap_at_open,13.93,5.0,1.2,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,34255.0,22.02,0.594,False,O,▲,37395,▲,O,X,0,0,0,-0.61,250,0,1,1,1,0.0,전자부품 제조업,16.630454545454544,28.787181818181818,2.0,71.1,OK,70.68600819673014,70.68600819673014,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,65.5,65.5,65.5,32.16,32.16,FRESH,0.455,,False,MATURE,122939.0,0.0,,,,,,True,2.1,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
412,327260,RF머트리얼즈,KOSDAQ,IT/전기전자,106800,485.47,9072.8,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,65.0,65.0,85.3,40.4,73.4,0.0,16.5,66.4,44.9,43.9,0.29,27.0,,0,84100.0,71400.0,116900.0,131000.0,,0.54,1.15,59830,461.01,특이사항 없음,0,15.9,78.1,33.39,STRUCT 강점,AI 보조,RSI 과열,과열 (RSI/수익률),CAUTION,50.5,전자부품 제조업,48546945350.0,79.5,71.69,0,0,5.85,19.73,34.34,68.99,358.37,453.37,58.38,326.21,395.48,0.011,0.011,1,12.0,1,0,1.43,0.83,142700.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.1,5.0,2.6,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,67345.0,78.5,-0.0074,False,O,▲,101807,▲,O,X,0,0,0,0.5,250,0,1,1,1,0.0,전자부품 제조업,16.630454545454544,28.787181818181818,2.0,73.4,OK,33.15647269068897,33.15647269068897,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,65.0,65.0,65.0,32.16,32.16,FRESH,0.45,,False,MATURE,122939.0,0.0,,,,,,True,9.5,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
413,005935,삼성전자우,KOSPI,IT/전기전자,146400,2985.98,1174671.4,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,64.9,64.9,89.8,36.7,71.7,0.0,16.0,66.1,53.1,33.6,0.53,0.0,진입적정,0,146400.0,133000.0,153500.0,168400.0,,-0.78,0.61,128645,23.95,특이사항 없음,0,12.6,75.7,9.66,STRUCT 강점,AI 보조,RSI 과열,과열 (RSI/수익률),CAUTION,50.5,전기전자,298597815199.0,72.7,29.95,0,0,-0.14,5.7,13.4,11.84,36.69,91.62,1.23,4.53,33.73,0.038,0.038,1,8.6,1,0,0.85,0.92,179200.0,BB_UPPER,75,ATR_3.5x,45,FIBO_1.618,25,v1_sl_first_gap_at_open,9.15,4.0,0.5,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,132090.0,13.8,0.0649,False,O,▲,148573,▲,X,X,31769,-8198,23571,-0.95,250,0,1,1,1,0.0,전기전자,16.630454545454544,28.787181818181818,2.0,71.7,OK,30.793312661708313,30.793312661708313,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,64.9,64.9,64.9,32.16,32.16,FRESH,0.449,,True,MATURE,122939.0,0.0,,,,,,True,4.8,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
414,052710,아모텍,KOSDAQ,IT/전기전자,24300,147.49,3551.5,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,64.8,64.8,81.3,56.1,49.2,0.0,17.1,62.2,32.1,59.9,0.33,31.5,,0,18480.0,15700.0,27150.0,32300.0,,0.19,0.75,14400,71.19,특이사항 없음,0,24.08,83.4,38.07,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,50.5,전자부품 제조업,14748972975.0,84.3,103.14,0,0,-6.18,12.5,50.19,88.08,168.51,121.11,77.47,136.35,63.22,0.029,0.029,1,12.0,1,0,1.13,0.81,38850.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.04,6.0,3.1,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,1,1,19196.0,68.74,0.1255,False,O,▲,24866,▲,X,X,0,0,0,0.0,250,0,1,1,1,0.0,전자부품 제조업,16.630454545454544,28.787181818181818,2.0,49.2,OK,47.957741380634985,47.957741380634985,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,64.8,64.8,64.8,32.16,32.16,FRESH,0.448,,True,MATURE,122939.0,0.0,,,,,,True,11.7,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
415,003620,KG모빌리티,KOSPI,자동차·모빌리티,4225,57.29,8550.3,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,64.6,64.6,75.4,68.9,34.4,0.0,16.8,59.6,41.0,48.7,0.52,0.0,진입적정,0,4225.0,3910.0,4390.0,4855.0,,1.45,1.22,3949,2.83,특이사항 없음,0,1.52,79.9,14.97,STRUCT 강점,TIMING 보조,RSI 과열,과열 (RSI/수익률),CAUTION,50.5,자동차용 엔진 및 자동차 제조업,5729020509.0,82.9,37.75,0,0,-3.1,11.18,25.19,20.71,17.36,17.2,10.1,-14.8,-40.69,0.119,0.119,1,8.5,1,0,1.79,0.85,,SWING_20D,80,ATR_3.5x,45,,0,v1_sl_first_gap_at_open,7.46,5.0,0.5,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,3734.5,6.99,0.1874,False,O,▲,4218,▲,O,X,0,0,0,0.0,232,0,1,1,1,0.0,자동차용 엔진 및 자동차 제조업,10.807333333333334,-0.6899999999999998,11.0,34.4,OK,69.0,69.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,64.6,64.6,64.6,32.16,32.16,FRESH,0.446,,True,MATURE,122939.0,0.0,,,,,,True,3.9,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
416,347860,알체라,KOSDAQ,IT/전기전자,2895,94.05,1120.7,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,64.6,64.6,48.0,68.6,90.0,0.0,18.2,68.9,42.0,47.5,0.17,32.8,,0,2180.0,1853.0,3070.0,3535.0,,-0.64,2.31,2206,12.0,특이사항 없음,0,0.18,82.5,39.38,AI 강점,TIMING 보조,RSI 과열,과열 (RSI/수익률),CAUTION,50.5,소프트웨어 개발 및 공급업,9404612288.0,86.4,73.54,0,0,5.46,16.27,60.83,63.28,41.22,6.83,52.67,9.06,-51.06,0.0,0.0,1,12.0,0,0,1.4,0.87,4125.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.0,6.0,2.7,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,1,1,2045.9,31.22,0.2909,False,O,▲,2626,▲,O,X,0,0,0,2.0,250,0,1,1,1,0.0,소프트웨어 개발 및 공급업,16.630454545454544,28.787181818181818,2.0,90.0,OK,54.5,54.5,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,64.6,64.6,64.6,32.16,32.16,FRESH,0.446,,True,MATURE,122939.0,0.0,,,,,,True,6.0,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
417,298020,효성티앤씨,KOSPI,화학·소재,525000,259.02,22720.3,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,64.4,64.4,85.7,61.4,27.7,0.0,15.5,58.3,58.0,27.5,0.04,16.3,,0,451500.0,387500.0,530000.0,567000.0,,-0.65,1.12,395640,31.75,특이사항 없음,0,6.61,75.7,22.06,STRUCT 강점,TIMING 보조,RSI 과열,과열 (RSI/수익률),CAUTION,50.5,화학섬유 제조업,25902344500.0,85.1,50.02,0,0,7.69,4.58,29.15,37.8,79.79,145.9,27.19,47.63,88.01,0.0,0.0,1,12.0,0,0,1.29,0.97,596000.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,14.17,5.0,1.2,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,411300.0,32.7,-0.1357,False,O,▲,516583,▲,O,X,0,0,0,0.0,250,0,1,1,1,0.0,화학섬유 제조업,8.233777777777778,9.924888888888889,8.0,27.7,OK,58.83831520085138,58.83831520085138,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,64.4,64.4,64.4,32.16,32.16,FRESH,0.444,,True,MATURE,122939.0,0.0,,,,,,True,1.0,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
418,017670,SK텔레콤,KOSPI,IT/전기전자,96500,905.64,207272.4,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,63.2,63.2,89.5,55.5,26.1,0.0,14.7,57.0,63.4,20.8,0.48,0.0,진입적정,0,96500.0,88300.0,100400.0,102800.0,,-2.04,0.95,77884,80.0,특이사항 없음,0,6.14,80.4,12.03,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,50.5,전기 통신업,90564075900.0,73.3,38.54,0,0,-1.83,4.32,20.02,30.05,55.14,78.04,19.44,22.98,20.15,0.025,0.025,1,9.4,1,0,1.1,0.85,112500.0,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,v1_sl_first_gap_at_open,8.5,4.0,0.5,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,1,1,83850.0,23.9,-0.1085,False,O,▲,99762,▲,X,X,0,0,0,0.0,250,0,1,1,1,0.0,전기 통신업,16.630454545454544,28.787181818181818,2.0,26.1,OK,47.28010014487379,47.28010014487379,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,63.2,63.2,63.2,32.16,32.16,FRESH,0.432,,True,MATURE,122939.0,0.0,,,,,,True,4.0,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
419,077970,STX엔진,KOSPI,조선·기계·설비,46200,1006.91,18548.4,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,63.2,63.2,89.3,46.6,44.4,0.0,15.7,60.1,44.9,43.9,0.07,25.9,,0,36700.0,31400.0,47300.0,53400.0,,1.91,4.29,36401,23.62,특이사항 없음,3,6.91,83.0,32.17,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,50.5,일반 목적용 기계 제조업,100691322700.0,93.0,43.27,0,0,5.0,37.91,30.51,46.67,24.36,21.9,36.06,-7.8,-35.99,0.044,0.044,1,11.3,1,0,1.63,0.93,61100.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,14.44,5.0,2.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,1,1,38060.0,26.92,0.6319,False,O,▲,37077,▲,O,X,0,0,0,7.27,250,0,1,1,1,0.0,일반 목적용 기계 제조업,13.262857142857143,10.291142857142857,5.0,44.4,OK,52.5,52.5,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,63.2,63.2,63.2,32.16,32.16,FRESH,0.432,,True,MATURE,122939.0,0.0,,,,,,True,2.4,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
420,067310,하나마이크론,KOSDAQ,반도체,38700,2679.61,25721.7,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,63.1,63.1,76.6,46.8,68.5,0.0,17.0,64.0,29.8,62.8,0.19,16.2,,0,33300.0,28300.0,40700.0,45000.0,,2.1,3.76,33669,51.64,특이사항 없음,0,2.36,81.7,21.96,STRUCT 강점,AI 보조,RSI 과열,과열 (RSI/수익률),CAUTION,50.5,반도체 제조업,267960537100.0,86.6,36.97,0,0,7.35,22.47,33.91,18.53,48.85,49.42,7.92,16.69,-8.47,0.0,0.0,1,12.0,0,0,1.39,0.85,50500.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.02,5.0,1.5,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,1,1,30930.0,14.94,0.4143,False,O,▲,34490,▲,O,X,13158,2361,15519,0.0,250,0,1,1,1,0.0,반도체 제조업,18.89148148148148,33.035555555555554,1.0,68.5,OK,38.5,38.5,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,63.1,63.1,63.1,32.16,32.16,FRESH,0.431,,True,MATURE,122939.0,0.0,,,,,,True,5.2,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
421,002710,TCC스틸,KOSPI,철강·금속,17300,66.28,4535.0,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,62.9,62.9,80.0,56.1,42.3,0.0,16.3,59.5,37.7,52.9,0.07,10.5,,0,15650.0,13910.0,17540.0,18070.0,,0.36,1.34,15525,5.14,특이사항 없음,0,8.35,79.0,16.05,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,50.5,1차 철강 제조업,6628284880.0,79.6,42.43,0,0,2.0,1.88,22.09,35.05,22.43,-10.08,24.44,-9.73,-67.97,0.128,0.105,1,11.4,1,0,0.94,0.95,18670.0,SWING_20D,80,BB_UPPER,75,SWING_60D,60,v1_sl_first_gap_at_open,11.12,6.0,1.1,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,14419.0,11.43,-0.1171,False,O,▲,17432,▲,X,X,0,0,0,0.06,250,0,1,-1,1,0.0,1차 철강 제조업,-1.3172222222222223,18.729444444444443,6.0,42.3,OK,54.206461920289335,54.206461920289335,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,62.9,62.9,62.9,32.16,32.16,FRESH,0.429,,True,MATURE,122939.0,0.0,,,,,,True,1.4,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
422,241560,두산밥캣,KOSPI,조선·기계·설비,71000,159.91,68057.8,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,62.8,62.8,100.0,47.4,19.1,0.0,13.5,55.5,80.9,0.0,0.45,0.0,진입적정,0,71000.0,64600.0,73900.0,82700.0,,-0.45,0.77,63091,8.08,특이사항 없음,0,9.27,81.1,10.52,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,50.5,특수 목적용 기계 제조업,15990578800.0,77.7,29.91,0,0,-0.56,4.11,16.58,19.13,16.58,16.58,8.52,-15.58,-41.31,0.0,0.0,1,9.4,1,0,1.88,0.91,84600.0,BB_UPPER,75,ATR_3.5x,45,FIBO_1.618,25,v1_sl_first_gap_at_open,9.01,4.0,0.5,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,1,1,61620.0,12.54,-0.0456,False,O,▲,71833,▲,X,X,0,0,0,0.0,250,0,1,1,1,0.0,특수 목적용 기계 제조업,13.262857142857143,10.291142857142857,5.0,19.1,OK,39.02998085884399,39.02998085884399,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,62.8,62.8,62.8,32.16,32.16,FRESH,0.428,,True,MATURE,122939.0,0.0,,,,,,True,4.1,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
423,047040,대우건설,KOSPI,건설·부동산,28100,4980.98,115465.0,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,62.3,62.3,91.2,23.0,83.3,0.0,14.6,65.8,68.2,14.8,0.14,28.3,,0,21900.0,18630.0,29450.0,30650.0,,1.11,0.37,15806,67.04,특이사항 없음,0,9.79,79.4,34.59,STRUCT 강점,AI 보조,RSI 과열,과열 (RSI/수익률),CAUTION,50.5,건물 건설업,498097713400.0,79.0,93.15,0,0,-2.09,18.32,62.33,64.71,459.76,650.33,54.1,427.6,592.44,0.043,0.043,1,12.0,0,0,1.82,0.9,31850.0,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,v1_sl_first_gap_at_open,14.93,4.0,2.3,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,19557.0,77.78,0.182,False,O,▲,28655,▲,X,X,0,0,0,-1.39,250,0,1,1,1,0.0,건물 건설업,-0.9012499999999998,5.79875,13.0,83.3,OK,25.88150354023824,25.88150354023824,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,62.3,62.3,62.3,32.16,32.16,FRESH,0.423,,True,MATURE,122939.0,0.0,,,,,,True,4.8,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
424,281820,케이씨텍,KOSPI,기타,55500,102.75,11483.1,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,61.0,61.0,72.9,70.6,18.0,0.0,50.2,53.8,54.9,31.4,1.67,0.0,RR1.7 + 진입적정,0,55500.0,49200.0,66000.0,69000.0,,0.09,1.35,46983,25.68,특이사항 없음,0,1.79,78.0,14.1,STRUCT 강점,TIMING 보조,RSI 과열,과열 (RSI/수익률),CAUTION,50.5,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",10275342550.0,79.9,34.06,0,0,1.83,7.77,28.32,22.25,43.6,47.8,11.64,11.44,-10.09,0.01,0.01,1,10.7,0,0,1.15,0.92,,ATR_3.5x,45,FIBO_1.618,25,,0,v1_sl_first_gap_at_open,11.35,5.0,1.7,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,46855.0,18.13,0.1165,False,O,▲,54476,▲,O,X,0,0,0,1.28,250,0,1,1,1,0.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",9.910260869565217,12.657652173913043,4.0,18.0,OK,63.92150848950318,63.92150848950318,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,61.0,61.0,61.0,32.16,32.16,FRESH,0.41,,True,MATURE,122939.0,0.0,,,,,,True,18.9,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
425,195870,해성디에스,KOSPI,IT/전기전자,61300,98.17,10421.0,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,60.8,60.8,92.1,54.7,10.4,0.0,43.9,52.4,81.7,0.0,1.66,0.0,RR1.7 + 진입적정,0,61300.0,52600.0,75700.0,91800.0,,0.49,0.88,58403,10.28,특이사항 없음,2,10.43,75.1,11.11,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,50.5,전자부품 제조업,9816878500.0,66.1,26.52,0,0,1.32,7.54,17.21,15.88,19.03,36.98,5.27,-13.13,-20.91,0.117,0.117,1,12.0,1,0,1.28,0.91,,ATR_3.5x,45,RR_LEGACY,35,,0,v1_sl_first_gap_at_open,14.19,5.0,1.7,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,61835.0,4.96,0.1831,False,O,▲,58850,▲,O,X,0,0,0,-1.49,250,0,1,1,1,0.0,전자부품 제조업,16.630454545454544,28.787181818181818,2.0,10.4,OK,53.4585356198793,53.4585356198793,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,60.8,60.8,60.8,32.16,32.16,FRESH,0.408,,True,MATURE,122939.0,0.0,,,,,,True,23.5,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
426,017550,수산세보틱스,KOSPI,조선·기계·설비,3145,94.4,1962.5,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,60.6,60.6,91.2,23.6,73.3,0.0,14.0,62.7,67.6,15.5,0.45,21.4,,0,2590.0,2200.0,3570.0,3710.0,,1.13,0.49,2747,6.13,특이사항 없음,0,10.87,76.3,27.51,STRUCT 강점,AI 보조,RSI 과열,과열 (RSI/수익률),CAUTION,50.5,특수 목적용 기계 제조업,9440222133.0,90.5,92.7,0,0,-4.12,4.66,48.0,65.01,81.69,75.21,54.4,49.53,17.32,0.0,0.0,1,12.0,1,0,4.46,0.75,4090.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.06,6.0,2.5,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,2410.5,14.48,-0.3781,False,O,▲,3403,▲,X,X,0,0,0,-4.57,250,0,1,1,1,0.0,특수 목적용 기계 제조업,13.262857142857143,10.291142857142857,5.0,73.3,OK,17.64964454655846,17.64964454655846,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,60.6,60.6,60.6,32.16,32.16,FRESH,0.406,,True,MATURE,122939.0,0.0,,,,,,True,13.5,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
427,064820,케이프,KOSDAQ,조선·기계·설비,12190,62.82,3766.9,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,60.5,60.5,77.5,37.3,73.0,0.0,52.4,62.6,40.2,49.8,0.96,0.0,진입적정,0,12190.0,11120.0,13220.0,14170.0,,-0.4,4.34,11634,2.08,특이사항 없음,0,4.41,75.4,13.62,STRUCT 강점,AI 보조,RSI 과열,과열 (RSI/수익률),CAUTION,50.5,선박 및 보트 건조업,6282304940.0,86.0,22.25,0,0,0.74,14.14,16.65,17.89,-1.3,-18.9,7.28,-33.46,-76.79,0.317,0.207,1,9.1,1,0,0.85,0.7,15410.0,SWING_20D,80,SWING_60D,60,SWING_120D,45,v1_sl_first_gap_at_open,8.78,6.0,1.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입+ENTRY:split,split,50.0,1,1,11103.0,4.78,0.2447,False,O,▲,11452,▲,O,X,0,0,0,7.52,250,0,1,-1,1,0.0,선박 및 보트 건조업,13.262857142857143,10.291142857142857,5.0,73.0,OK,52.5,52.5,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,60.5,60.5,60.5,32.16,32.16,FRESH,0.405,,True,MATURE,122939.0,0.0,,,,,,True,8.4,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
